,date,A0_Latitude,A0_Longitude,A1_Latitude,A1_Longitude,A2_Latitude,A2_Longitude,A3_Latitude,A3_Longitude,A4_Latitude,A4_Longitude,A5_Latitude,A5_Longitude
461,2019-08-27 15:00:00,-1.1945091805793233,36.93184978275503,-2.2242143488492014,37.306010744796986,-1.1150579963077132,36.64659040460243,-1.4141076948065987,36.97974846151885,-0.9794280896055714,37.08230678948065,-1.29193811582608,36.82546003625796
462,2019-08-27 18:00:00,-1.0527052311862761,37.03380289557164,-1.2990480861935843,36.84199503098671,-1.542132535416401,37.1038052938309,-3.05000000215335,37.7500000007305,-1.2317927181858606,36.71855968725685,-1.2113837115340316,36.90999585634525
463,2019-08-27 21:00:00,-1.2716505460037382,36.75668901425253,-1.302129916416156,36.85176313898357,-1.112223958689347,37.010502389539404,-1.4879107010442976,37.09534515129425,-1.2114343984179,36.902913295466696,-1.0430573230582036,36.625831349305464
464,2019-08-28 00:00:00,-1.199040081285851,36.92206057910207,-1.2333082631941068,36.720989587484006,-1.4475288214910815,37.0401509016037,-2.26993277069289,37.385892286852695,-0.9752898218641668,37.08723471856972,-1.2983351100673866,36.84037758205396
465,2019-08-28 03:00:00,-0.9966392350033985,37.044250537674046,-1.3183409743321193,36.84601489927083,-2.5495529542461295,37.629724084737084,-1.2472307924822155,36.73573074262586,-1.5200203448843095,37.15632836508434,-1.225661426278636,36.88718669720598
466,2019-08-28 06:00:00,-1.220844459219474,36.89256578031258,-2.2724866556796295,37.38414414470723,-1.2496940519123423,36.73187769661907,-1.0531951866363374,37.10397686608,-1.4506530198064191,37.02812860115538,-1.3059880953010699,36.83885592963771
467,2019-08-28 09:00:00,-1.2772248097905425,36.86856884041948,-1.0262522574349344,36.6204391881957,-2.2823987140658932,37.31297732686549,-1.0531378318242344,37.02803642078478,-1.4568082726842113,37.02962659235567,-1.280200755521804,36.76268129100084
468,2019-08-28 12:00:00,-1.2823571216828749,36.823802771690154,-1.1419894140949027,36.97681680250792,-1.3884260288744774,36.95775306799555,-0.8168859656955435,37.1824210700362,-1.9419045180181986,37.50134364667666,-1.0076143391940633,36.618763012028644
469,2019-08-28 15:00:00,-1.1945091805793233,36.93184978275503,-2.2242143488492014,37.306010744796986,-1.1150579963077132,36.64659040460243,-1.4141076948065987,36.97974846151885,-0.9794280896055714,37.08230678948065,-1.29193811582608,36.82546003625796
470,2019-08-28 18:00:00,-1.0527052311862761,37.03380289557164,-1.2990480861935843,36.84199503098671,-1.542132535416401,37.1038052938309,-3.05000000215335,37.7500000007305,-1.2317927181858606,36.71855968725685,-1.2113837115340316,36.90999585634525
471,2019-08-28 21:00:00,-1.2716505460037382,36.75668901425253,-1.302129916416156,36.85176313898357,-1.112223958689347,37.010502389539404,-1.4879107010442976,37.09534515129425,-1.2114343984179,36.902913295466696,-1.0430573230582036,36.625831349305464
472,2019-08-29 00:00:00,-1.199040081285851,36.92206057910207,-1.2333082631941068,36.720989587484006,-1.4475288214910815,37.0401509016037,-2.26993277069289,37.385892286852695,-0.9752898218641668,37.08723471856972,-1.2983351100673866,36.84037758205396
473,2019-08-29 03:00:00,-0.9966392350033985,37.044250537674046,-1.3183409743321193,36.84601489927083,-2.5495529542461295,37.629724084737084,-1.2472307924822155,36.73573074262586,-1.5200203448843095,37.15632836508434,-1.225661426278636,36.88718669720598
474,2019-08-29 06:00:00,-1.220844459219474,36.89256578031258,-2.2724866556796295,37.38414414470723,-1.2496940519123423,36.73187769661907,-1.0531951866363374,37.10397686608,-1.4506530198064191,37.02812860115538,-1.3059880953010699,36.83885592963771
475,2019-08-29 09:00:00,-1.2772248097905425,36.86856884041948,-1.0262522574349344,36.6204391881957,-2.2823987140658932,37.31297732686549,-1.0531378318242344,37.02803642078478,-1.4568082726842113,37.02962659235567,-1.280200755521804,36.76268129100084
476,2019-08-29 12:00:00,-1.2823571216828749,36.823802771690154,-1.1419894140949027,36.97681680250792,-1.3884260288744774,36.95775306799555,-0.8168859656955435,37.1824210700362,-1.9419045180181986,37.50134364667666,-1.0076143391940633,36.618763012028644
477,2019-08-29 15:00:00,-1.1945091805793233,36.93184978275503,-2.2242143488492014,37.306010744796986,-1.1150579963077132,36.64659040460243,-1.4141076948065987,36.97974846151885,-0.9794280896055714,37.08230678948065,-1.29193811582608,36.82546003625796
478,2019-08-29 18:00:00,-1.0527052311862761,37.03380289557164,-1.2990480861935843,36.84199503098671,-1.542132535416401,37.1038052938309,-3.05000000215335,37.7500000007305,-1.2317927181858606,36.71855968725685,-1.2113837115340316,36.90999585634525
479,2019-08-29 21:00:00,-1.2716505460037382,36.75668901425253,-1.302129916416156,36.85176313898357,-1.112223958689347,37.010502389539404,-1.4879107010442976,37.09534515129425,-1.2114343984179,36.902913295466696,-1.0430573230582036,36.625831349305464
480,2019-08-30 00:00:00,-1.199040081285851,36.92206057910207,-1.2333082631941068,36.720989587484006,-1.4475288214910815,37.0401509016037,-2.26993277069289,37.385892286852695,-0.9752898218641668,37.08723471856972,-1.2983351100673866,36.84037758205396
481,2019-08-30 03:00:00,-0.9966392350033985,37.044250537674046,-1.3183409743321193,36.84601489927083,-2.5495529542461295,37.629724084737084,-1.2472307924822155,36.73573074262586,-1.5200203448843095,37.15632836508434,-1.225661426278636,36.88718669720598
482,2019-08-30 06:00:00,-1.220844459219474,36.89256578031258,-2.2724866556796295,37.38414414470723,-1.2496940519123423,36.73187769661907,-1.0531951866363374,37.10397686608,-1.4506530198064191,37.02812860115538,-1.3059880953010699,36.83885592963771
483,2019-08-30 09:00:00,-1.2772248097905425,36.86856884041948,-1.0262522574349344,36.6204391881957,-2.2823987140658932,37.31297732686549,-1.0531378318242344,37.02803642078478,-1.4568082726842113,37.02962659235567,-1.280200755521804,36.76268129100084
484,2019-08-30 12:00:00,-1.2823571216828749,36.823802771690154,-1.1419894140949027,36.97681680250792,-1.3884260288744774,36.95775306799555,-0.8168859656955435,37.1824210700362,-1.9419045180181986,37.50134364667666,-1.0076143391940633,36.618763012028644
485,2019-08-30 15:00:00,-1.1945091805793233,36.93184978275503,-2.2242143488492014,37.306010744796986,-1.1150579963077132,36.64659040460243,-1.4141076948065987,36.97974846151885,-0.9794280896055714,37.08230678948065,-1.29193811582608,36.82546003625796
486,2019-08-30 18:00:00,-1.0527052311862761,37.03380289557164,-1.2990480861935843,36.84199503098671,-1.542132535416401,37.1038052938309,-3.05000000215335,37.7500000007305,-1.2317927181858606,36.71855968725685,-1.2113837115340316,36.90999585634525
487,2019-08-30 21:00:00,-1.2716505460037382,36.75668901425253,-1.302129916416156,36.85176313898357,-1.112223958689347,37.010502389539404,-1.4879107010442976,37.09534515129425,-1.2114343984179,36.902913295466696,-1.0430573230582036,36.625831349305464
488,2019-08-31 00:00:00,-1.199040081285851,36.92206057910207,-1.2333082631941068,36.720989587484006,-1.4475288214910815,37.0401509016037,-2.26993277069289,37.385892286852695,-0.9752898218641668,37.08723471856972,-1.2983351100673866,36.84037758205396
489,2019-08-31 03:00:00,-0.9966392350033985,37.044250537674046,-1.3183409743321193,36.84601489927083,-2.5495529542461295,37.629724084737084,-1.2472307924822155,36.73573074262586,-1.5200203448843095,37.15632836508434,-1.225661426278636,36.88718669720598
490,2019-08-31 06:00:00,-1.220844459219474,36.89256578031258,-2.2724866556796295,37.38414414470723,-1.2496940519123423,36.73187769661907,-1.0531951866363374,37.10397686608,-1.4506530198064191,37.02812860115538,-1.3059880953010699,36.83885592963771
491,2019-08-31 09:00:00,-1.2772248097905425,36.86856884041948,-1.0262522574349344,36.6204391881957,-2.2823987140658932,37.31297732686549,-1.0531378318242344,37.02803642078478,-1.4568082726842113,37.02962659235567,-1.280200755521804,36.76268129100084
492,2019-08-31 12:00:00,-1.2823571216828749,36.823802771690154,-1.1419894140949027,36.97681680250792,-1.3884260288744774,36.95775306799555,-0.8168859656955435,37.1824210700362,-1.9419045180181986,37.50134364667666,-1.0076143391940633,36.618763012028644
493,2019-08-31 15:00:00,-1.1945091805793233,36.93184978275503,-2.2242143488492014,37.306010744796986,-1.1150579963077132,36.64659040460243,-1.4141076948065987,36.97974846151885,-0.9794280896055714,37.08230678948065,-1.29193811582608,36.82546003625796
494,2019-08-31 18:00:00,-1.0527052311862761,37.03380289557164,-1.2990480861935843,36.84199503098671,-1.542132535416401,37.1038052938309,-3.05000000215335,37.7500000007305,-1.2317927181858606,36.71855968725685,-1.2113837115340316,36.90999585634525
495,2019-08-31 21:00:00,-1.2716505460037382,36.75668901425253,-1.302129916416156,36.85176313898357,-1.112223958689347,37.010502389539404,-1.4879107010442976,37.09534515129425,-1.2114343984179,36.902913295466696,-1.0430573230582036,36.625831349305464
496,2019-09-01 00:00:00,-1.199040081285851,36.92206057910207,-1.2333082631941068,36.720989587484006,-1.4475288214910815,37.0401509016037,-2.26993277069289,37.385892286852695,-0.9752898218641668,37.08723471856972,-1.2983351100673866,36.84037758205396
497,2019-09-01 03:00:00,-0.9966392350033985,37.044250537674046,-1.3183409743321193,36.84601489927083,-2.5495529542461295,37.629724084737084,-1.2472307924822155,36.73573074262586,-1.5200203448843095,37.15632836508434,-1.225661426278636,36.88718669720598
498,2019-09-01 06:00:00,-1.220844459219474,36.89256578031258,-2.2724866556796295,37.38414414470723,-1.2496940519123423,36.73187769661907,-1.0531951866363374,37.10397686608,-1.4506530198064191,37.02812860115538,-1.3059880953010699,36.83885592963771
499,2019-09-01 09:00:00,-1.2772248097905425,36.86856884041948,-1.0262522574349344,36.6204391881957,-2.2823987140658932,37.31297732686549,-1.0531378318242344,37.02803642078478,-1.4568082726842113,37.02962659235567,-1.280200755521804,36.76268129100084
500,2019-09-01 12:00:00,-1.2823571216828749,36.823802771690154,-1.1419894140949027,36.97681680250792,-1.3884260288744774,36.95775306799555,-0.8168859656955435,37.1824210700362,-1.9419045180181986,37.50134364667666,-1.0076143391940633,36.618763012028644
501,2019-09-01 15:00:00,-1.1945091805793233,36.93184978275503,-2.2242143488492014,37.306010744796986,-1.1150579963077132,36.64659040460243,-1.4141076948065987,36.97974846151885,-0.9794280896055714,37.08230678948065,-1.29193811582608,36.82546003625796
502,2019-09-01 18:00:00,-1.0527052311862761,37.03380289557164,-1.2990480861935843,36.84199503098671,-1.542132535416401,37.1038052938309,-3.05000000215335,37.7500000007305,-1.2317927181858606,36.71855968725685,-1.2113837115340316,36.90999585634525
503,2019-09-01 21:00:00,-1.2716505460037382,36.75668901425253,-1.302129916416156,36.85176313898357,-1.112223958689347,37.010502389539404,-1.4879107010442976,37.09534515129425,-1.2114343984179,36.902913295466696,-1.0430573230582036,36.625831349305464
504,2019-09-02 00:00:00,-1.199040081285851,36.92206057910207,-1.2333082631941068,36.720989587484006,-1.4475288214910815,37.0401509016037,-2.26993277069289,37.385892286852695,-0.9752898218641668,37.08723471856972,-1.2983351100673866,36.84037758205396
505,2019-09-02 03:00:00,-0.9966392350033985,37.044250537674046,-1.3183409743321193,36.84601489927083,-2.5495529542461295,37.629724084737084,-1.2472307924822155,36.73573074262586,-1.5200203448843095,37.15632836508434,-1.225661426278636,36.88718669720598
506,2019-09-02 06:00:00,-1.220844459219474,36.89256578031258,-2.2724866556796295,37.38414414470723,-1.2496940519123423,36.73187769661907,-1.0531951866363374,37.10397686608,-1.4506530198064191,37.02812860115538,-1.3059880953010699,36.83885592963771
507,2019-09-02 09:00:00,-1.2772248097905425,36.86856884041948,-1.0262522574349344,36.6204391881957,-2.2823987140658932,37.31297732686549,-1.0531378318242344,37.02803642078478,-1.4568082726842113,37.02962659235567,-1.280200755521804,36.76268129100084
508,2019-09-02 12:00:00,-1.2823571216828749,36.823802771690154,-1.1419894140949027,36.97681680250792,-1.3884260288744774,36.95775306799555,-0.8168859656955435,37.1824210700362,-1.9419045180181986,37.50134364667666,-1.0076143391940633,36.618763012028644
509,2019-09-02 15:00:00,-1.1945091805793233,36.93184978275503,-2.2242143488492014,37.306010744796986,-1.1150579963077132,36.64659040460243,-1.4141076948065987,36.97974846151885,-0.9794280896055714,37.08230678948065,-1.29193811582608,36.82546003625796
510,2019-09-02 18:00:00,-1.0527052311862761,37.03380289557164,-1.2990480861935843,36.84199503098671,-1.542132535416401,37.1038052938309,-3.05000000215335,37.7500000007305,-1.2317927181858606,36.71855968725685,-1.2113837115340316,36.90999585634525
511,2019-09-02 21:00:00,-1.2716505460037382,36.75668901425253,-1.302129916416156,36.85176313898357,-1.112223958689347,37.010502389539404,-1.4879107010442976,37.09534515129425,-1.2114343984179,36.902913295466696,-1.0430573230582036,36.625831349305464
512,2019-09-03 00:00:00,-1.199040081285851,36.92206057910207,-1.2333082631941068,36.720989587484006,-1.4475288214910815,37.0401509016037,-2.26993277069289,37.385892286852695,-0.9752898218641668,37.08723471856972,-1.2983351100673866,36.84037758205396
513,2019-09-03 03:00:00,-0.9966392350033985,37.044250537674046,-1.3183409743321193,36.84601489927083,-2.5495529542461295,37.629724084737084,-1.2472307924822155,36.73573074262586,-1.5200203448843095,37.15632836508434,-1.225661426278636,36.88718669720598
514,2019-09-03 06:00:00,-1.220844459219474,36.89256578031258,-2.2724866556796295,37.38414414470723,-1.2496940519123423,36.73187769661907,-1.0531951866363374,37.10397686608,-1.4506530198064191,37.02812860115538,-1.3059880953010699,36.83885592963771
515,2019-09-03 09:00:00,-1.2772248097905425,36.86856884041948,-1.0262522574349344,36.6204391881957,-2.2823987140658932,37.31297732686549,-1.0531378318242344,37.02803642078478,-1.4568082726842113,37.02962659235567,-1.280200755521804,36.76268129100084
516,2019-09-03 12:00:00,-1.2823571216828749,36.823802771690154,-1.1419894140949027,36.97681680250792,-1.3884260288744774,36.95775306799555,-0.8168859656955435,37.1824210700362,-1.9419045180181986,37.50134364667666,-1.0076143391940633,36.618763012028644
517,2019-09-03 15:00:00,-1.1945091805793233,36.93184978275503,-2.2242143488492014,37.306010744796986,-1.1150579963077132,36.64659040460243,-1.4141076948065987,36.97974846151885,-0.9794280896055714,37.08230678948065,-1.29193811582608,36.82546003625796
518,2019-09-03 18:00:00,-1.0527052311862761,37.03380289557164,-1.2990480861935843,36.84199503098671,-1.542132535416401,37.1038052938309,-3.05000000215335,37.7500000007305,-1.2317927181858606,36.71855968725685,-1.2113837115340316,36.90999585634525
519,2019-09-03 21:00:00,-1.2716505460037382,36.75668901425253,-1.302129916416156,36.85176313898357,-1.112223958689347,37.010502389539404,-1.4879107010442976,37.09534515129425,-1.2114343984179,36.902913295466696,-1.0430573230582036,36.625831349305464
520,2019-09-04 00:00:00,-1.199040081285851,36.92206057910207,-1.2333082631941068,36.720989587484006,-1.4475288214910815,37.0401509016037,-2.26993277069289,37.385892286852695,-0.9752898218641668,37.08723471856972,-1.2983351100673866,36.84037758205396
521,2019-09-04 03:00:00,-0.9966392350033985,37.044250537674046,-1.3183409743321193,36.84601489927083,-2.5495529542461295,37.629724084737084,-1.2472307924822155,36.73573074262586,-1.5200203448843095,37.15632836508434,-1.225661426278636,36.88718669720598
522,2019-09-04 06:00:00,-1.220844459219474,36.89256578031258,-2.2724866556796295,37.38414414470723,-1.2496940519123423,36.73187769661907,-1.0531951866363374,37.10397686608,-1.4506530198064191,37.02812860115538,-1.3059880953010699,36.83885592963771
523,2019-09-04 09:00:00,-1.2772248097905425,36.86856884041948,-1.0262522574349344,36.6204391881957,-2.2823987140658932,37.31297732686549,-1.0531378318242344,37.02803642078478,-1.4568082726842113,37.02962659235567,-1.280200755521804,36.76268129100084
524,2019-09-04 12:00:00,-1.2823571216828749,36.823802771690154,-1.1419894140949027,36.97681680250792,-1.3884260288744774,36.95775306799555,-0.8168859656955435,37.1824210700362,-1.9419045180181986,37.50134364667666,-1.0076143391940633,36.618763012028644
525,2019-09-04 15:00:00,-1.1945091805793233,36.93184978275503,-2.2242143488492014,37.306010744796986,-1.1150579963077132,36.64659040460243,-1.4141076948065987,36.97974846151885,-0.9794280896055714,37.08230678948065,-1.29193811582608,36.82546003625796
526,2019-09-04 18:00:00,-1.0527052311862761,37.03380289557164,-1.2990480861935843,36.84199503098671,-1.542132535416401,37.1038052938309,-3.05000000215335,37.7500000007305,-1.2317927181858606,36.71855968725685,-1.2113837115340316,36.90999585634525
